"aviLabel","taxon","aviId","avidb_link"
"Tachymarptis melba","http://purl.obolibrary.org/obo/NCBITaxon_670359","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-FA1CAD29","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-FA1CAD29"
"Apus acuticauda","http://purl.obolibrary.org/obo/NCBITaxon_1160840","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-2FAB9911","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-2FAB9911"
"Apus pacificus","http://purl.obolibrary.org/obo/NCBITaxon_190670","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-68E950E5","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-68E950E5"
"Apus caffer","http://purl.obolibrary.org/obo/NCBITaxon_1002741","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-FA9F6019","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-FA9F6019"
"Apus batesi","http://purl.obolibrary.org/obo/NCBITaxon_1160817","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-16A54020","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-16A54020"
"Apus horus","http://purl.obolibrary.org/obo/NCBITaxon_1160838","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-FF79A533","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-FF79A533"
"Apus nipalensis","http://purl.obolibrary.org/obo/NCBITaxon_46492","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-2A241F0C","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-2A241F0C"
"Apus affinis","http://purl.obolibrary.org/obo/NCBITaxon_118181","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-D209A90C","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-D209A90C"
"Apus niansae","http://purl.obolibrary.org/obo/NCBITaxon_1160841","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-2103011F","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-2103011F"
"Apus balstoni","http://purl.obolibrary.org/obo/NCBITaxon_1160835","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-20022FF9","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-20022FF9"
"Apus bradfieldi","http://purl.obolibrary.org/obo/NCBITaxon_1160837","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-11507BB3","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-11507BB3"
"Apus barbatus","http://purl.obolibrary.org/obo/NCBITaxon_1160836","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-DEE4829A","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-DEE4829A"
"Apus alexandri","http://purl.obolibrary.org/obo/NCBITaxon_1160842","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-1C0A5AD9","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-1C0A5AD9"
"Apus berliozi","http://purl.obolibrary.org/obo/NCBITaxon_1160839","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-45D3FD5A","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-45D3FD5A"
"Apus unicolor","http://purl.obolibrary.org/obo/NCBITaxon_1160812","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-59A5A24E","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-59A5A24E"
"Apus apus","http://purl.obolibrary.org/obo/NCBITaxon_8895","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-4E6EF3F9","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-4E6EF3F9"
"Apus pallidus","http://purl.obolibrary.org/obo/NCBITaxon_1160816","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-332BC664","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-332BC664"
"Collocalia troglodytes","http://purl.obolibrary.org/obo/NCBITaxon_46496","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-2BC9E234","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-2BC9E234"
"Collocalia dodgei","http://purl.obolibrary.org/obo/NCBITaxon_465450","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-2EF40362","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-2EF40362"
"Collocalia linchi","http://purl.obolibrary.org/obo/NCBITaxon_46495","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-4BA9A5D1","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-4BA9A5D1"
"Collocalia affinis","http://purl.obolibrary.org/obo/NCBITaxon_2336747","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-5AF6B3D9","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-5AF6B3D9"
"Collocalia sumbawae","http://purl.obolibrary.org/obo/NCBITaxon_3149658","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-8E6A673A","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-8E6A673A"
"Collocalia esculenta","http://purl.obolibrary.org/obo/NCBITaxon_46490","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-4603DB3F","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-4603DB3F"
"Collocalia uropygialis","http://purl.obolibrary.org/obo/NCBITaxon_2182462","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-CB1DD39F","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-CB1DD39F"
"Hydrochous gigas","http://purl.obolibrary.org/obo/NCBITaxon_46502","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-18E79DA7","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-18E79DA7"
"Aerodramus elaphrus","http://purl.obolibrary.org/obo/NCBITaxon_46476","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-C983661F","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-C983661F"
"Aerodramus francicus","http://purl.obolibrary.org/obo/NCBITaxon_46477","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-C831C041","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-C831C041"
"Aerodramus unicolor","http://purl.obolibrary.org/obo/NCBITaxon_3149190","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-F14B0031","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-F14B0031"
"Aerodramus infuscatus","http://purl.obolibrary.org/obo/NCBITaxon_3149185","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-90683CCB","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-90683CCB"
"Aerodramus mearnsi","http://purl.obolibrary.org/obo/NCBITaxon_243318","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-E1E2B0EB","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-E1E2B0EB"
"Aerodramus hirundinaceus","http://purl.obolibrary.org/obo/NCBITaxon_1496111","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-942DE41C","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-942DE41C"
"Aerodramus spodiopygius","http://purl.obolibrary.org/obo/NCBITaxon_46482","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-E1989B1D","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-E1989B1D"
"Aerodramus terraereginae","http://purl.obolibrary.org/obo/NCBITaxon_46487","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-CB433EED","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-CB433EED"
"Aerodramus brevirostris","http://purl.obolibrary.org/obo/NCBITaxon_46488","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-2F1D27B4","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-2F1D27B4"
"Aerodramus vulcanorum","http://purl.obolibrary.org/obo/NCBITaxon_207699","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-F3417B87","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-F3417B87"
"Aerodramus whiteheadi","http://purl.obolibrary.org/obo/NCBITaxon_243319","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-239F660C","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-239F660C"
"Aerodramus nuditarsus","http://purl.obolibrary.org/obo/NCBITaxon_3149187","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-31CA6790","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-31CA6790"
"Aerodramus orientalis","http://purl.obolibrary.org/obo/NCBITaxon_3149188","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-49FEFB24","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-49FEFB24"
"Aerodramus amelis","http://purl.obolibrary.org/obo/NCBITaxon_3149183","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-6F1B12CA","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-6F1B12CA"
"Aerodramus vanikorensis","http://purl.obolibrary.org/obo/NCBITaxon_243317","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-4ADF31A6","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-4ADF31A6"
"Aerodramus salangana","http://purl.obolibrary.org/obo/NCBITaxon_46485","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-8630DD29","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-8630DD29"
"Aerodramus pelewensis","http://purl.obolibrary.org/obo/NCBITaxon_3149189","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-FF57D121","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-FF57D121"
"Aerodramus bartschi","http://purl.obolibrary.org/obo/NCBITaxon_46475","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-F8E58F0F","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-F8E58F0F"
"Aerodramus inquietus","http://purl.obolibrary.org/obo/NCBITaxon_3149186","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-FEC866D0","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-FEC866D0"
"Aerodramus sawtelli","http://purl.obolibrary.org/obo/NCBITaxon_46486","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-C6C43CDC","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-C6C43CDC"
"Aerodramus leucophaeus","http://purl.obolibrary.org/obo/NCBITaxon_2182456","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-4544C16E","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-4544C16E"
"Aerodramus maximus","http://purl.obolibrary.org/obo/NCBITaxon_46481","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-76179577","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-76179577"
"Aerodramus fuciphagus","http://purl.obolibrary.org/obo/NCBITaxon_46478","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-FF38B8FB","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-FF38B8FB"
"Aerodramus papuensis","http://purl.obolibrary.org/obo/NCBITaxon_326917","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-10591B00","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-10591B00"
"Florisuga fusca","http://purl.obolibrary.org/obo/NCBITaxon_689215","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-77B4C75D","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-77B4C75D"
"Florisuga mellivora","http://purl.obolibrary.org/obo/NCBITaxon_304640","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-80DA0464","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-80DA0464"
"Topaza pyra","http://purl.obolibrary.org/obo/NCBITaxon_1167651","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-66D9C57E","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-66D9C57E"
"Topaza pella","http://purl.obolibrary.org/obo/NCBITaxon_304690","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-9F291BC2","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-9F291BC2"
"Eutoxeres condamini","http://purl.obolibrary.org/obo/NCBITaxon_304638","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-198F8B56","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-198F8B56"
"Eutoxeres aquila","http://purl.obolibrary.org/obo/NCBITaxon_190686","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-656474D9","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-656474D9"
"Ramphodon naevius","http://purl.obolibrary.org/obo/NCBITaxon_214669","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-4CAAC972","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-4CAAC972"
"Glaucis dohrnii","http://purl.obolibrary.org/obo/NCBITaxon_2744929","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-3593CF6A","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-3593CF6A"
"Glaucis aeneus","http://purl.obolibrary.org/obo/NCBITaxon_472812","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-2ABFB40A","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-2ABFB40A"
"Glaucis hirsutus","http://purl.obolibrary.org/obo/NCBITaxon_190457","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-2486FC78","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-2486FC78"
"Threnetes ruckeri","http://purl.obolibrary.org/obo/NCBITaxon_214671","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-DDCF894E","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-DDCF894E"
"Threnetes leucurus","http://purl.obolibrary.org/obo/NCBITaxon_304688","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-488FDA28","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-488FDA28"
"Threnetes niger","http://purl.obolibrary.org/obo/NCBITaxon_1118848","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-2CF064E4","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-2CF064E4"
"Anopetia gounellei","http://purl.obolibrary.org/obo/NCBITaxon_1109023","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-0475490E","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-0475490E"
"Phaethornis hispidus","http://purl.obolibrary.org/obo/NCBITaxon_304669","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-2FA996CE","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-2FA996CE"
"Phaethornis yaruqui","http://purl.obolibrary.org/obo/NCBITaxon_214667","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-0D34BFF1","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-0D34BFF1"
"Phaethornis guy","http://purl.obolibrary.org/obo/NCBITaxon_304668","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-5C47DAE8","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-5C47DAE8"
"Phaethornis syrmatophorus","http://purl.obolibrary.org/obo/NCBITaxon_472907","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-F8E58273","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-F8E58273"
"Phaethornis koepckeae","http://purl.obolibrary.org/obo/NCBITaxon_304670","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-EB1D2D33","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-EB1D2D33"
"Phaethornis philippii","http://purl.obolibrary.org/obo/NCBITaxon_472906","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-ACCDFD22","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-ACCDFD22"
"Phaethornis bourcieri","http://purl.obolibrary.org/obo/NCBITaxon_472903","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-D666062A","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-D666062A"
"Phaethornis longirostris","http://purl.obolibrary.org/obo/NCBITaxon_472904","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-E2EAB55E","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-E2EAB55E"
"Phaethornis mexicanus","http://purl.obolibrary.org/obo/NCBITaxon_501318","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-64C06E6B","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-64C06E6B"
"Phaethornis superciliosus","http://purl.obolibrary.org/obo/NCBITaxon_46513","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-0F0B7973","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-0F0B7973"
"Phaethornis malaris","http://purl.obolibrary.org/obo/NCBITaxon_304671","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-97C2A2A4","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-97C2A2A4"
"Phaethornis anthophilus","http://purl.obolibrary.org/obo/NCBITaxon_472900","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-0636BA02","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-0636BA02"
"Phaethornis squalidus","http://purl.obolibrary.org/obo/NCBITaxon_1507482","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-B9A214AC","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-B9A214AC"
"Phaethornis rupurumii","http://purl.obolibrary.org/obo/NCBITaxon_1507481","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-D7585C3D","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-D7585C3D"
"Phaethornis longuemareus","http://purl.obolibrary.org/obo/NCBITaxon_472905","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-95CAE4C3","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-95CAE4C3"
"Phaethornis aethopygus","http://purl.obolibrary.org/obo/NCBITaxon_2162648","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-B5AA306A","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-B5AA306A"
"Phaethornis idaliae","http://purl.obolibrary.org/obo/NCBITaxon_2744947","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-6B680669","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-6B680669"
"Phaethornis nattereri","http://purl.obolibrary.org/obo/NCBITaxon_1109086","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-9397CA04","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-9397CA04"
"Phaethornis atrimentalis","http://purl.obolibrary.org/obo/NCBITaxon_472901","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-BF1FDF21","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-BF1FDF21"
"Phaethornis striigularis","http://purl.obolibrary.org/obo/NCBITaxon_592656","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-2FF56FC2","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-2FF56FC2"
"Phaethornis griseogularis","http://purl.obolibrary.org/obo/NCBITaxon_382311","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-72304E21","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-72304E21"
"Phaethornis ruber","http://purl.obolibrary.org/obo/NCBITaxon_304672","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-1EAB2C48","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-1EAB2C48"
"Phaethornis stuarti","http://purl.obolibrary.org/obo/NCBITaxon_2744948","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-98F9AA07","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-98F9AA07"
"Phaethornis subochraceus","http://purl.obolibrary.org/obo/NCBITaxon_689268","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-4D3CD91A","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-4D3CD91A"
"Phaethornis augusti","http://purl.obolibrary.org/obo/NCBITaxon_472902","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-F7DEB8B1","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-F7DEB8B1"
"Phaethornis pretrei","http://purl.obolibrary.org/obo/NCBITaxon_135179","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-3338E424","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-3338E424"
"Phaethornis eurynome","http://purl.obolibrary.org/obo/NCBITaxon_190666","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-8AB95776","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-8AB95776"
"Doryfera ludovicae","http://purl.obolibrary.org/obo/NCBITaxon_214665","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-0EB01930","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-0EB01930"
